,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
10/16/18,Smoke #13,39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm13+16+10+18+M,4,7,1,1.4,-9999,17.3,18.1,15.7,32,37,27,830.1,14.3,14.3,14.3,1.98,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.00,1.00,1.00
10/16/18,Smoke RMK 104 (Smoke #15),40.0771,-105.9296,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+16+10+18+M,2,8,0,0.5,90,1.6,18.2,-7.3,61,76,31,763.0,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,0.00,0.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,1.00,2.00,2.00,3.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,2.00,8.00,6.00
10/16/18,Smoke RMK 112 (Smoke #11),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+16+10+18+M,1,3,0,1.1,-9999,18.5,19.3,16.8,27,38,6,833.4,14.3,14.3,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.00,1.00,0.00,0.00
10/16/18,Smoke RMK 116 (Smoke #21),40.0736,-106.0979,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+16+10+18+M,6,28,0,0.8,95,1.7,15.4,-6.4,64,83,32,-9999,14.4,14.4,14.2,1.96,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,3.00,1.00,6.00,9.00,14.00,26.00,18.00,6.00,3.00,5.00,4.00,5.00,4.00,7.00,28.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10/16/18,Smoke RMK 125 (Smoke #216),39.5141,-105.5038,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+16+10+18+M,1,3,0,1.1,263,-2.0,11.4,-10.9,64,86,34,738.1,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,2.00,3.00,1.00,0.00,1.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
10/16/18,Smoke RMK 131 (USFS R2-924),39.1276,-105.0753,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2924+16+10+18+M,0,1,0,0.7,40,2.2,16.1,-5.6,52,72,28,759.1,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2924,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
10/16/18,FWS Smoke #1,39.16,-105.1202,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsmf1+16+10+18+M,2,6,0,1.0,327,-0.1,16.3,-11.2,64,90,30,789.3,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=smf1,0.00,0.00,1.00,1.00,2.00,2.00,2.00,3.00,4.00,5.00,6.00,5.00,4.00,4.00,4.00,4.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
10/16/18,Smoke USFS R2-69,38.9793,-105.353,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+16+10+18+M,3,7,0,0.3,1,-1.3,13.2,-13.2,0,1,0,762.3,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,0.00,0.00,1.00,2.00,4.00,5.00,6.00,7.00,7.00,7.00,6.00,6.00,6.00,5.00,5.00,6.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
10/16/18,Smoke USFS R3-86,35.687,-105.8956,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids386+16+10+18+M,4,25,-5,0.3,220,9.0,18.1,4.6,0,1,0,-9999,14.4,14.4,14.4,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s386,-5.00,-5.00,8.00,8.00,-5.00,-5.00,9.00,-5.00,-5.00,-4.00,5.00,6.00,25.00,-5.00,14.00,-5.00,-5.00,-1.00,3.00,10.00,23.00,-3.00,6.00,2.00
