,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/27/15,Smoke RMK 104 (Smoke #15),44.1342,-118.9704,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+27+08+15+M,19,66,0,1.0,243,20.0,33.2,5.2,33,67,10,859.2,14.1,14.4,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,0.00,1.00,0.00,1.00,2.00,2.00,3.00,4.00,6.00,5.00,8.00,17.00,33.00,28.00,42.00,66.00,47.00,41.00,28.00,31.00,25.00,20.00,14.00,11.00
08/27/15,Smoke RMK 107 (Smoke #67),48.6499,-118.7393,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+27+08+15+M,592,722,220,0.6,22,18.3,27.1,12.8,48,66,20,921.0,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,435.00,430.00,481.00,658.00,674.00,655.00,664.00,682.00,662.00,648.00,636.00,626.00,601.00,562.00,554.00,584.00,600.00,635.00,686.00,689.00,685.00,722.00,564.00,284.00
08/27/15,Smoke RMK 109 (Smoke #84),42.1964,-122.714,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+27+08+15+M,48,119,25,1.0,259,24.4,36.2,13.8,34,59,18,945.7,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,54.00,76.00,98.00,119.00,96.00,61.00,54.00,65.00,64.00,46.00,41.00,38.00,36.00,33.00,33.00,31.00,32.00,28.00,26.00,28.00,25.00,25.00,26.00,27.00
08/27/15,Smoke RMK 116 (Smoke #21),47.4687,-123.8472,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+27+08+15+M,2,4,1,0.7,350,20.9,32.6,13.9,68,89,37,-9999,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,1.00,3.00,3.00,3.00,4.00,3.00,3.00,3.00,3.00,3.00,2.00,3.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,1.00
08/27/15,Smoke RMK 119 (Smoke #24),47.8449,-120.0097,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+27+08+15+M,161,292,3,1.2,337,28.2,41.3,20.6,34,51,12,964.8,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,224.00,225.00,267.00,290.00,283.00,246.00,254.00,292.00,228.00,191.00,180.00,148.00,122.00,122.00,114.00,108.00,173.00,182.00,149.00,133.00,103.00,39.00,6.00,3.00
08/27/15,Smoke RMK 120 (Smoke #65),46.9268,-114.0962,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm65+27+08+15+M,96,249,68,0.8,160,25.1,36.0,17.1,32,50,16,904.0,14.0,14.1,13.9,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm65,71.00,70.00,70.00,70.00,75.00,76.00,75.00,75.00,69.00,68.00,69.00,70.00,71.00,72.00,75.00,77.00,73.00,76.00,74.00,80.00,127.00,174.00,249.00,223.00
08/27/15,Smoke #25,40.942,-123.6255,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm25+27+08+15+M,13,17,10,1.2,-9999,25.7,35.7,17.0,37,58,22,996.6,12.2,12.6,11.8,2.00,9:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm25,17.00,12.00,13.00,11.00,15.00,17.00,15.00,11.00,10.00,11.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
08/27/15,Smoke RMK 121 (Smoke #68),44.8604,-117.0885,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+27+08+15+M,34,56,4,1.0,320,26.1,38.5,13.6,35,66,9,924.5,14.2,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,20.00,8.00,5.00,4.00,5.00,8.00,12.00,21.00,38.00,43.00,42.00,38.00,40.00,39.00,49.00,48.00,48.00,49.00,49.00,37.00,34.00,31.00,55.00,56.00
08/27/15,Smoke USFS R1-53,48.8978,-115.0585,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids153+27+08+15+M,93,136,75,0.7,8,20.9,32.9,11.0,50,79,18,922.4,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s153,76.00,75.00,75.00,80.00,83.00,86.00,86.00,86.00,85.00,86.00,89.00,88.00,90.00,91.00,93.00,93.00,90.00,92.00,88.00,91.00,123.00,136.00,113.00,118.00
