,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/29/18,Smoke RMK 110 (Smoke #215),42.553,-124.0578,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+29+08+18+M,6,10,2,1.0,273,24.9,36.2,20.6,69,89,30,1005.0,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,12.00,8.00,10.00,10.00,9.00,8.00,7.00,5.00,5.00,4.00,3.00,3.00,2.00,3.00,2.00,3.00,3.00,3.00,3.00,2.00,5.00,8.00,10.00,10.00
08/29/18,Smoke RMK 112 (Smoke #11),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+29+08+18+M,4,9,0,0.3,-9999,33.0,38.4,23.8,1,-9999,-9999,826.9,13.9,14.0,13.8,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.00,9.00,9.00,8.00,2.00,1.00,0.00,0.00
08/29/18,Smoke RMK 114 (Smoke #19),38.188,-120.0075,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+29+08+18+M,8,15,5,0.6,-9999,12.9,24.0,8.1,73,85,43,-9999,14.3,14.4,14.1,2.00,17:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,8.00,7.00,7.00,7.00,9.00,15.00,10.00,8.00,7.00,7.00,7.00,6.00,6.00,5.00,5.00,7.00,7.00,11.00,-9999,-9999,-9999,-9999,-9999,-9999
08/29/18,Smoke RMK 115 (Smoke #20),42.8969,-122.1354,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+29+08+18+M,12,44,0,0.5,11,16.0,27.4,9.8,42,59,24,805.3,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,0.00,0.00,0.00,0.00,16.00,34.00,31.00,9.00,7.00,4.00,2.00,2.00,4.00,9.00,13.00,13.00,8.00,7.00,16.00,44.00,27.00,15.00,10.00,8.00
08/29/18,Smoke RMK 116 (Smoke #21),48.7105,-119.434,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+29+08+18+M,8,10,6,1.0,-9999,26.7,32.4,21.6,33,39,24,-9999,14.1,14.2,14.0,2.00,22:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,6.00,7.00,9.00,10.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.00,7.00,8.00,7.00,6.00,-9999
08/29/18,Smoke RMK 119 (Smoke #24),42.5158,-123.4289,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+29+08+18+M,16,247,2,0.5,-9999,24.9,42.4,10.5,38,71,7,979.4,14.1,14.4,13.9,1.98,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,2.00,2.00,2.00,2.00,3.00,4.00,4.00,4.00,5.00,5.00,6.00,7.00,5.00,4.00,4.00,4.00,6.00,9.00,9.00,-9999,4.00,5.00,7.00,27.00
08/29/18,Smoke RMK 122 (Smoke #69),42.7637,-122.4896,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+29+08+18+M,24,50,3,0.8,322,21.7,35.3,11.3,51,83,14,921.9,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,1.00,3.00,9.00,21.00,35.00,37.00,46.00,50.00,44.00,34.00,25.00,25.00,23.00,23.00,20.00,20.00,21.00,19.00,16.00,17.00,10.00,10.00,15.00,21.00
08/29/18,Smoke RMK 125 (Smoke #216),47.6753,-120.2107,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+29+08+18+M,12,21,5,1.4,174,21.9,33.3,13.1,40,73,17,977.1,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,5.00,5.00,5.00,5.00,6.00,6.00,7.00,7.00,9.00,12.00,17.00,19.00,21.00,18.00,19.00,20.00,12.00,13.00,14.00,14.00,14.00,14.00,12.00,9.00
08/29/18,Smoke RMK 126 (Smoke #217),42.2783,-123.6461,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids217+29+08+18+M,129,516,42,0.9,338,20.5,34.3,7.8,54,92,18,964.7,14.2,14.4,14.0,1.85,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s217,7.00,58.00,109.00,166.00,163.00,146.00,135.00,134.00,125.00,115.00,113.00,106.00,103.00,98.00,90.00,87.00,49.00,214.00,516.00,89.00,136.00,191.00,65.00,42.00
08/29/18,Smoke USFS R1-52,48.741,-113.432,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids152+29+08+18+M,20,51,4,2.0,233,15.8,24.4,12.2,50,60,29,856.8,14.2,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s152,5.00,6.00,11.00,15.00,18.00,18.00,18.00,17.00,16.00,18.00,20.00,21.00,19.00,18.00,17.00,17.00,19.00,27.00,41.00,47.00,51.00,30.00,13.00,7.00
08/29/18,Smoke USFS R2-69,38.9792,-105.353,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+29+08+18+M,6,10,0,0.3,1,18.6,33.9,7.5,1,1,0,760.6,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,7.00,7.00,9.00,8.00,8.00,8.00,8.00,8.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,8.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00
08/29/18,Smoke NPS Yosemite 01,37.6747,-119.7855,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsmy1+29+08+18+M,16,27,3,0.6,-9999,23.1,33.5,14.2,47,76,22,-9999,14.4,14.4,14.4,16.67,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=smy1,8.00,9.00,10.00,10.00,8.00,16.00,14.00,15.00,19.00,22.00,19.00,26.00,24.00,19.00,22.00,27.00,12.00,23.00,17.00,20.00,17.00,11.00,15.00,-9999
08/29/18,Smoke RMK 407 (EBAM #231),42.4022,-124.4211,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide231+29+08+18+M,11,47,-5,0.5,208,9.3,12.5,7.8,81,89,67,-9999,13.7,13.8,13.6,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e231,30.00,31.00,30.00,22.00,22.00,29.00,25.00,28.00,15.00,47.00,18.00,9.00,9.00,-5.00,-5.00,22.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00,-5.00
08/29/18,Smoke RMK 409 (EBAM #592),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide592+29+08+18+M,7,20,0,1.8,-9999,25.2,28.9,18.6,21,43,8,-9999,14.1,14.2,14.1,16.39,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e592,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.00,20.00,14.00,11.00,7.00,3.00,3.00,0.00
