,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
09/23/23,Smoke RMK 104 (Smoke #15),42.8972,-124.0789,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+23+09+23+M,112,486,5,0.5,128,13.8,21.4,8.1,72,92,37,1004.0,14.4,14.5,14.4,1.95,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,-9999,5.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,9.00,9.00,11.00,18.00,23.00,28.00,55.00,283.00,331.00,376.00,486.00,445.00,343.00,105.00
09/23/23,Smoke RMK 105 (Smoke #17),37.0242,-107.4148,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+23+09+23+M,23,76,1,1.6,321,13.8,23.9,7.8,38,53,13,816.0,14.5,14.5,14.5,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,1.00,1.00,3.00,3.00,30.00,25.00,48.00,43.00,32.00,26.00,35.00,28.00,35.00,67.00,76.00,44.00,23.00,8.00,11.00,5.00,2.00,1.00,1.00,1.00
09/23/23,Smoke RMK 110 (Smoke #215),37.3054,-107.4887,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+23+09+23+M,0,0,0,1.1,88,11.5,18.0,6.1,43,63,25,772.2,14.6,14.6,14.6,0.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09/23/23,Smoke RMK 113 (Smoke #16),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+23+09+23+M,12,27,1,1.0,27,15.7,27.4,7.1,39,69,10,820.7,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,5.00,1.00,3.00,5.00,4.00,9.00,11.00,16.00,12.00,16.00,20.00,22.00,25.00,27.00,25.00,23.00,20.00,13.00,8.00,5.00,4.00,3.00,4.00,5.00
09/23/23,Smoke RMK 122 (Smoke #69),40.7513,-105.4346,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+23+09+23+M,0,1,0,3.0,238,19.2,27.3,12.3,31,65,12,774.8,14.2,14.4,14.1,1.97,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09/23/23,Smoke RMK 129 (USFS R2-922),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2922+23+09+23+M,2,3,1,1.1,360,20.1,32.4,11.1,39,69,12,820.9,14.2,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2922,1.00,1.00,2.00,3.00,3.00,3.00,3.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00
09/23/23,Smoke USFS R3-86,35.687,-105.8956,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids386+23+09+23+M,1,7,-5,0.5,324,12.8,23.1,4.4,1,-9999,-9999,-9999,14.3,14.3,14.2,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s386,-4.00,-2.00,2.00,1.00,-3.00,-3.00,5.00,-1.00,1.00,1.00,-2.00,0.00,2.00,2.00,1.00,4.00,-5.00,7.00,6.00,4.00,3.00,-3.00,-3.00,3.00
09/23/23,Smoke RMK 408 (EBAM #418),37.4715,-108.5162,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide418+23+09+23+M,2,7,-2,1.3,68,14.7,22.6,9.6,31,40,13,-9999,14.3,14.4,14.3,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e418,7.00,-2.00,-1.00,-2.00,5.00,1.00,1.00,1.00,1.00,4.00,2.00,-1.00,1.00,5.00,2.00,-1.00,1.00,4.00,7.00,0.00,5.00,6.00,5.00,2.00
09/23/23,Smoke RMK 400 (EBAM #487),38.5136,-106.0601,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide487+23+09+23+M,3,10,-4,1.5,215,18.8,25.4,14.2,26,30,20,-9999,11.6,11.6,11.6,12.50,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e487,0.00,4.00,3.00,7.00,5.00,9.00,1.00,4.00,0.00,1.00,2.00,3.00,2.00,4.00,4.00,-1.00,4.00,-4.00,1.00,0.00,0.00,10.00,5.00,3.00
