,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
08/19/21,Smoke RMK 104 (Smoke #15),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+19+08+21+M,10,16,4,1.5,181,22.3,29.7,16.6,48,67,23,820.5,14.2,14.3,14.1,1.99,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,-9999,16.00,15.00,14.00,12.00,13.00,13.00,14.00,15.00,14.00,12.00,11.00,9.00,8.00,8.00,7.00,9.00,9.00,10.00,9.00,9.00,6.00,6.00,4.00
08/19/21,Smoke RMK 107 (Smoke #67),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+19+08+21+M,10,15,6,1.4,-9999,18.8,26.3,12.8,48,70,23,818.9,14.2,14.3,14.1,2.00,22:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,19.00,15.00,14.00,13.00,11.00,12.00,12.00,13.00,13.00,12.00,11.00,10.00,8.00,6.00,6.00,8.00,9.00,9.00,11.00,10.00,9.00,7.00,6.00,-9999
08/19/21,Smoke RMK 108 (Smoke #456),39.7142,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids456+19+08+21+M,2,2,2,0.9,-9999,24.4,-9999,-9999,100,-9999,-9999,822.2,14.1,14.1,14.1,1.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s456,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
08/19/21,Smoke RMK 110 (Smoke #215),39.7143,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+19+08+21+M,5,5,5,0.8,-9999,25.5,-9999,-9999,68,-9999,-9999,824.2,14.2,14.2,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
08/19/21,Smoke RMK 112 (Smoke #11),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+19+08+21+M,7,13,2,1.5,-9999,22.4,30.4,16.2,45,64,25,818.4,14.0,14.1,13.9,2.00,22:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,13.00,13.00,12.00,12.00,10.00,9.00,8.00,9.00,10.00,10.00,8.00,7.00,6.00,3.00,2.00,2.00,4.00,5.00,6.00,5.00,6.00,8.00,5.00,-9999
08/19/21,Smoke RMK 113 (Smoke #16),46.5431,-110.9058,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm16+19+08+21+M,10,42,0,0.7,128,11.9,17.1,9.3,86,96,68,845.2,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm16,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,2.00,4.00,8.00,15.00,20.00,24.00,36.00,42.00,19.00,12.00,19.00
08/19/21,Smoke RMK 114 (Smoke #19),45.7919,-112.9406,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm19+19+08+21+M,4,25,1,1.6,182,7.3,15.3,3.8,72,89,47,-9999,14.3,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm19,2.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,2.00,1.00,1.00,2.00,1.00,2.00,1.00,2.00,16.00,25.00,12.00,9.00,4.00,2.00,2.00,2.00
08/19/21,Smoke RMK 115 (Smoke #20),45.6105,-113.448,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm20+19+08+21+M,7,18,1,1.5,37,8.0,15.0,3.8,70,89,42,813.0,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm20,16.00,18.00,18.00,6.00,4.00,3.00,2.00,1.00,2.00,3.00,4.00,4.00,4.00,4.00,5.00,6.00,9.00,14.00,11.00,11.00,11.00,10.00,7.00,9.00
08/19/21,Smoke RMK 119 (Smoke #24),48.1653,-118.9841,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm24+19+08+21+M,9,16,4,0.3,-9999,20.2,33.1,13.2,53,74,23,948.3,14.2,14.4,14.0,2.00,17:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm24,9.00,16.00,13.00,12.00,13.00,12.00,10.00,13.00,12.00,10.00,9.00,8.00,7.00,6.00,5.00,4.00,4.00,5.00,-9999,-9999,-9999,-9999,-9999,-9999
08/19/21,Smoke RMK 125 (Smoke #216),45.412,-116.3294,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+19+08+21+M,7,10,4,0.9,-9999,21.1,34.7,11.9,52,80,23,949.6,14.1,14.2,14.0,1.34,23:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,10.00,9.00,8.00,10.00,7.00,6.00,6.00,7.00,7.00,8.00,6.00,6.00,6.00,8.00,8.00,8.00,7.00,8.00,6.00,6.00,5.00,4.00,5.00,5.00
08/19/21,Smoke RMK 130 (USFS R2-923),44.1705,-122.161,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2923+19+08+21+M,8,23,4,0.8,149,18.9,31.4,8.7,62,96,32,963.3,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2923,13.00,11.00,7.00,6.00,15.00,19.00,6.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,7.00,7.00,23.00,17.00,8.00,7.00,7.00,5.00
08/19/21,Smoke RMK 131 (USFS R2-924),43.9717,-122.667,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id2924+19+08+21+M,10,25,4,0.9,16,23.5,32.3,15.9,64,93,34,977.4,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=2924,5.00,5.00,5.00,5.00,8.00,6.00,4.00,4.00,4.00,4.00,4.00,4.00,6.00,8.00,9.00,11.00,14.00,21.00,25.00,25.00,25.00,12.00,7.00,6.00
08/19/21,Smoke #86,45.7574,-112.7822,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm86+19+08+21+M,5,29,1,0.8,21,14.2,20.3,11.0,73,85,55,834.3,14.1,14.2,12.6,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sm86,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,29.00,24.00,13.00,8.00,8.00,7.00
08/19/21,Smoke USFS R2-78,39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids278+19+08+21+M,10,10,10,1.8,-9999,23.6,23.8,23.3,44,45,43,819.5,14.1,14.2,14.1,2.00,21:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s278,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.00,10.00,-9999,-9999
08/19/21,Smoke USFS R3-28,35.6715,-105.9556,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids328+19+08+21+M,5,23,-5,2.0,358,31.9,-9999,-9999,100,-9999,-9999,-9999,14.2,14.2,14.1,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s328,9.00,-5.00,-5.00,7.00,9.00,2.00,6.00,2.00,7.00,7.00,2.00,10.00,6.00,3.00,0.00,22.00,23.00,12.00,-5.00,7.00,4.00,4.00,4.00,0.00
08/19/21,Smoke RMK 407 (EBAM #231),48.6493,-118.7294,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide231+19+08+21+M,15,25,3,1.0,-9999,16.5,22.0,12.8,41,59,17,-9999,14.3,14.4,14.1,16.69,20:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e231,5.00,3.00,17.00,17.00,25.00,14.00,17.00,18.00,23.00,19.00,18.00,20.00,18.00,11.00,14.00,11.00,11.00,6.00,-9999,9.00,9.00,-9999,-9999,-9999
08/19/21,Smoke RMK 409 (EBAM #592),48.5861,-120.4101,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide592+19+08+21+M,12,29,-1,1.2,356,22.1,27.6,17.1,29,42,12,-9999,14.2,14.2,14.0,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e592,5.00,7.00,8.00,8.00,12.00,10.00,9.00,11.00,9.00,12.00,13.00,15.00,11.00,22.00,26.00,29.00,11.00,8.00,9.00,6.00,11.00,19.00,21.00,6.00
08/19/21,Smoke USFS R1-306,47.4663,-114.8796,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?id1306+19+08+21+M,2,12,0,0.9,342,16.8,31.7,8.3,70,94,30,-9999,14.1,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=1306,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,4.00,8.00,9.00
08/19/21,Smoke USFS 3015,47.6927,-114.1832,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids315+19+08+21+M,2,6,0,0.8,8,15.2,25.5,8.8,73,93,41,914.0,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s315,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,4.00,6.00,4.00,2.00,2.00,3.00,3.00
08/19/21,Smoke USFS 3016,45.5485,-113.931,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids316+19+08+21+M,18,94,1,0.9,128,16.1,22.4,11.3,59,81,36,861.9,14.1,14.2,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s316,3.00,1.00,2.00,3.00,9.00,22.00,6.00,3.00,14.00,26.00,32.00,24.00,30.00,40.00,47.00,94.00,31.00,6.00,9.00,6.00,5.00,4.00,5.00,6.00
08/19/21,Lolo NF Smoke #1,47.1951,-114.8945,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsml1+19+08+21+M,1,9,0,0.7,114,16.8,27.6,11.2,72,89,35,922.9,14.1,14.2,14.0,0.62,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=sml1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,6.00,8.00
08/19/21,AQB Smoke EBAM T-1,36.7575,-108.1822,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ideat1+19+08+21+M,8,29,-5,1.3,19,19.5,26.0,15.5,1,1,0,-9999,14.0,14.1,13.9,16.70,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=eat1,3.00,8.00,29.00,5.00,15.00,-2.00,8.00,3.00,7.00,17.00,4.00,4.00,18.00,4.00,7.00,-5.00,4.00,0.00,7.00,13.00,12.00,-5.00,15.00,5.00
