,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
11/16/16,Smoke RMK 105 (Smoke #17),34.6612,-84.4943,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+16+11+16+M,87,203,4,0.5,54,9.5,23.3,1.4,69,91,26,964.2,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,29.00,30.00,29.00,30.00,38.00,53.00,79.00,113.00,112.00,104.00,111.00,112.00,136.00,123.00,130.00,137.00,95.00,105.00,56.00,157.00,203.00,108.00,15.00,4.00
11/16/16,Smoke RMK 109 (Smoke #84),34.8649,-84.3263,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids284+16+11+16+M,28,71,9,0.6,32,11.4,24.4,2.4,65,93,21,952.7,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s284,28.00,27.00,25.00,28.00,27.00,28.00,30.00,30.00,31.00,34.00,33.00,32.00,32.00,32.00,47.00,71.00,67.00,17.00,13.00,13.00,12.00,14.00,12.00,9.00
11/16/16,Smoke RMK 110 (Smoke #215),35.1542,-84.705,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+16+11+16+M,73,488,3,0.3,212,17.8,30.4,9.2,65,97,23,988.0,14.2,14.4,14.0,1.44,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,32.00,33.00,34.00,35.00,34.00,34.00,34.00,35.00,38.00,40.00,45.00,46.00,74.00,125.00,174.00,488.00,309.00,136.00,28.00,4.00,3.00,3.00,3.00,3.00
11/16/16,Smoke RMK 112 (Smoke #11),34.7721,-84.7699,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm11+16+11+16+M,29,59,4,0.5,316,12.8,25.1,5.1,62,87,29,987.6,14.2,14.3,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm11,43.00,39.00,38.00,40.00,40.00,39.00,39.00,35.00,34.00,33.00,29.00,32.00,37.00,33.00,42.00,59.00,56.00,17.00,10.00,10.00,6.00,4.00,5.00,5.00
11/16/16,Smoke RMK 117 (Smoke #22),37.4611,-108.5157,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm22+16+11+16+M,1,2,0,2.1,254,10.4,20.7,4.2,35,49,21,783.5,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm22,0.00,0.00,1.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00
11/16/16,Smoke RMK 118 (Smoke #23),40.872,-109.5397,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+16+11+16+M,4,32,0,2.3,310,9.0,15.8,4.5,26,32,20,757.8,14.2,14.3,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,4.00,0.00,0.00,1.00,3.00,3.00,5.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,27.00,32.00,12.00,2.00,3.00,0.00,0.00,0.00,0.00
11/16/16,Smoke RMK 121 (Smoke #68),37.0557,-88.1198,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm68+16+11+16+M,2,4,0,0.8,165,13.2,25.2,6.6,72,100,34,994.5,14.3,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm68,3.00,3.00,2.00,3.00,4.00,3.00,2.00,2.00,3.00,2.00,2.00,3.00,3.00,3.00,3.00,2.00,2.00,2.00,1.00,0.00,0.00,0.00,1.00,2.00
11/16/16,Smoke USFS R2-65,36.7614,-88.1432,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+16+11+16+M,2,3,1,1.1,-9999,25.1,28.4,20.3,36,52,29,995.5,14.0,14.0,14.0,1.96,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.00,1.00,1.00,2.00,2.00,2.00,3.00
11/16/16,Smoke USFS R2-69,38.9792,-105.353,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+16+11+16+M,4,7,0,0.3,1,5.0,20.0,-6.7,0,1,0,753.3,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,0.00,0.00,1.00,5.00,6.00,5.00,5.00,6.00,5.00,6.00,7.00,7.00,6.00,6.00,5.00,7.00,4.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00
