,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
03/04/18,Smoke RMK 106 (Smoke #66),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+04+03+18+M,2,5,0,0.3,-9999,12.9,20.5,5.3,82,100,55,814.2,14.4,14.4,14.4,2.00,23:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,0.00,2.00,3.00,4.00,5.00,5.00,3.00,3.00,3.00,3.00,3.00,4.00,3.00,3.00,4.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
03/04/18,Smoke RMK 107 (Smoke #67),39.4333,-105.1267,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm67+04+03+18+M,0,1,0,2.3,221,10.3,18.8,2.3,22,42,7,803.1,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm67,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03/04/18,Smoke RMK 117 (Smoke #22),39.7144,-105.1239,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm22+04+03+18+M,2,9,0,0.3,1,13.2,21.2,5.5,0,1,0,814.5,14.2,14.4,14.0,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm22,0.00,3.00,9.00,5.00,3.00,4.00,6.00,0.00,0.00,1.00,3.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03/04/18,Smoke RMK 118 (Smoke #23),39.4034,-105.1686,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm23+04+03+18+M,1,2,0,2.0,174,7.6,19.2,-4.7,24,58,5,800.4,14.3,14.4,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm23,1.00,0.00,0.00,0.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,2.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
03/04/18,Smoke USFS R9-15,37.0153,-91.3229,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids915+04+03+18+M,22,68,0,0.8,-9999,7.9,19.0,0.9,54,79,23,987.8,14.4,14.4,14.2,2.00,22:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s915,1.00,3.00,11.00,40.00,59.00,68.00,56.00,67.00,56.00,30.00,11.00,16.00,15.00,18.00,16.00,10.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,-9999
03/04/18,Smoke USFS R9-17,36.9178,-93.9071,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids917+04+03+18+M,3,7,2,3.4,-9999,9.9,16.7,6.7,56,70,35,970.1,12.0,12.3,11.5,2.00,12:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s917,8.00,3.00,2.00,3.00,4.00,7.00,6.00,3.00,3.00,3.00,2.00,2.00,2.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
03/04/18,Smoke USFS R2-65,39.389,-105.2734,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+04+03+18+M,3,7,0,1.5,226,4.7,21.0,-6.4,40,69,7,786.0,14.4,14.4,14.2,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,0.00,0.00,0.00,2.00,3.00,4.00,6.00,6.00,7.00,5.00,5.00,4.00,5.00,7.00,7.00,5.00,7.00,6.00,1.00,1.00,0.00,0.00,0.00,0.00
03/04/18,Smoke USFS R2-69,38.9793,-105.353,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids269+04+03+18+M,2,4,0,0.3,1,6.3,15.9,-1.9,0,1,0,746.9,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s269,0.00,0.00,1.00,1.00,3.00,3.00,2.00,3.00,3.00,4.00,4.00,4.00,3.00,3.00,3.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
03/04/18,Smoke RMK 413 (EBAM #866),39.7144,-105.124,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ide866+04+03+18+M,3,14,-5,2.2,287,10.5,16.9,4.0,13,22,1,-9999,14.0,14.1,14.0,16.69,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=e866,7.00,6.00,3.00,4.00,14.00,5.00,1.00,2.00,4.00,1.00,8.00,-1.00,5.00,5.00,-1.00,-5.00,6.00,3.00,-3.00,4.00,3.00,3.00,4.00,7.00
