,,Position (Deg.),,,Concentration (µg/m3),,,Wind,,Air Temperature (Deg. C.),,,Humidity (Percent),,,Barometer,Battery Voltage (volts),,,Air Flow (totalizer),,,Concentration by Hour,,,,,,,,,,,,,,,,,,,,,,,
Date,Station,Latitude,Longitude,Station Chart Link,Mean,Max,Min,Ave Vel. (m/s),V. Dir. (Deg),Mean,Max,Min,Mean,Max,Min,Baro. Pressure (mbars),Mean,Max,Min,Mean,Time of latest ob,Airfire QC Report Link,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
11/23/14,Smoke RMK 104 (Smoke #15),39.8859,-105.7635,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm15+23+11+14+M,0,1,0,2.9,314,-4.0,-0.8,-8.3,83,90,66,715.7,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm15,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
11/23/14,Smoke RMK 105 (Smoke #17),39.9102,-105.7977,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm17+23+11+14+M,2,7,0,0.3,-9999,-1.8,1.0,-6.4,78,89,60,717.1,13.5,14.4,11.7,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm17,8.00,4.00,3.00,6.00,7.00,4.00,5.00,1.00,-9999,0.00,-9999,0.00,-9999,-9999,-9999,-9999,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
11/23/14,Smoke RMK 106 (Smoke #66),47.5466,-116.2295,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm66+23+11+14+M,5,14,1,0.4,345,3.3,5.5,2.5,85,90,73,930.2,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm66,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,6.00,7.00,7.00,7.00,7.00,6.00,7.00,5.00,5.00,13.00,8.00,14.00,9.00,5.00
11/23/14,Smoke RMK 110 (Smoke #215),44.2609,-121.1468,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids215+23+11+14+M,2,3,1,1.6,138,4.4,12.9,-1.4,76,97,43,914.4,14.4,14.4,14.3,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s215,0.00,1.00,2.00,2.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00
11/23/14,Smoke RMK 116 (Smoke #21),39.9191,-105.7845,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm21+23+11+14+M,1,4,0,1.0,147,-2.0,1.0,-6.5,82,91,63,-9999,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm21,0.00,2.00,2.00,4.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,1.00,1.00,1.00,1.00,2.00,0.00,1.00,0.00
11/23/14,Smoke RMK 122 (Smoke #69),43.1618,-111.0197,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?idsm69+23+11+14+M,0,1,0,1.2,-9999,3.1,3.2,3.0,84,88,81,814.8,11.9,12.0,11.8,2.00,2:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=sm69,0.00,0.00,1.00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11/23/14,Smoke RMK 125 (Smoke #216),47.5502,-116.2944,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids216+23+11+14+M,9,23,3,0.9,208,4.5,6.1,4.1,81,90,73,935.7,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s216,7.00,5.00,6.00,11.00,5.00,4.00,8.00,15.00,12.00,5.00,3.00,9.00,12.00,6.00,8.00,7.00,23.00,12.00,7.00,17.00,8.00,12.00,10.00,5.00
11/23/14,Smoke RMK 126 (Smoke #217),47.5455,-116.1792,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids217+23+11+14+M,7,19,2,0.5,298,5.5,7.9,4.7,91,98,75,936.8,14.4,14.4,14.4,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v2/wrcc?unitID=s217,0.00,3.00,7.00,13.00,2.00,3.00,4.00,7.00,3.00,2.00,2.00,6.00,10.00,6.00,19.00,19.00,10.00,12.00,5.00,6.00,10.00,8.00,3.00,6.00
11/23/14,Smoke USFS R2-65,43.9861,-121.3984,https://wrcc.dri.edu/cgi-bin/rawMAIN4.pl?ids265+23+11+14+M,0,0,0,1.6,196,2.7,10.4,-0.1,86,99,55,882.4,14.2,14.2,14.1,2.00,24:00,https://tools.airfire.org/monitor-qc-report/v4/wrcc?unitID=s265,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
